08:05:24 23:55:53 UTC,532.0,0.0,21.48,0.01,255.0,35.8,68.0,31.4
08:05:24 23:56:04 UTC,540.0,0.0,13.18,0.01,204.0,21.97,68.0,31.5
08:05:24 23:56:14 UTC,523.0,0.0,10.69,0.01,171.0,17.82,68.0,31.5
08:05:24 23:56:25 UTC,507.0,0.0,10.69,0.03,164.0,17.82,68.0,31.5
08:05:24 23:56:36 UTC,489.0,0.0,11.52,0.04,98.0,19.2,68.0,31.5
08:05:24 23:56:46 UTC,521.0,0.0,9.86,0.04,98.0,16.43,68.0,31.5
08:05:24 23:56:57 UTC,544.0,0.0,10.69,0.03,143.0,17.82,68.0,31.5
08:05:24 23:57:07 UTC,519.0,0.0,11.52,0.03,161.0,19.2,68.0,31.4
08:05:24 23:57:18 UTC,516.0,0.0,9.86,0.02,143.0,16.43,68.0,31.4
08:05:24 23:57:28 UTC,515.0,0.0,9.86,0.02,124.0,16.43,68.0,31.4
08:05:24 23:57:39 UTC,520.0,0.0,9.03,0.02,142.0,15.05,68.0,31.4
08:05:24 23:57:49 UTC,535.0,0.0,9.86,0.02,163.0,16.43,68.0,31.3
08:05:24 23:58:00 UTC,501.0,0.0,11.52,0.02,129.0,19.2,68.0,31.3
08:05:24 23:58:11 UTC,523.0,0.0,9.03,0.02,157.0,15.05,68.0,31.3
08:05:24 23:58:21 UTC,520.0,0.0,9.86,0.02,167.0,16.43,68.0,31.3
08:05:24 23:58:32 UTC,499.0,0.0,9.86,0.01,145.0,16.43,68.0,31.3
08:05:24 23:58:42 UTC,463.0,0.0,10.69,0.01,81.0,17.82,68.0,31.3
08:05:24 23:58:53 UTC,475.0,0.0,9.03,0.01,88.0,15.05,68.0,31.3
08:05:24 23:59:03 UTC,467.0,0.0,10.69,0.01,61.0,17.82,68.0,31.3
08:05:24 23:59:14 UTC,466.0,0.0,9.86,0.01,39.0,16.43,68.0,31.2
08:05:24 23:59:24 UTC,449.0,0.0,12.35,0.01,16.0,20.59,68.0,31.2
08:05:24 23:59:35 UTC,496.0,0.0,12.35,0.01,68.0,20.59,68.0,31.2
08:05:24 23:59:45 UTC,493.0,0.0,9.86,0.01,87.0,16.43,68.0,31.2
09:05:24 00:02:14 UTC,400.0,0.01,8.2,0.27,0.0,13.67,69.0,31.3
09:05:24 00:02:25 UTC,400.0,0.0,9.03,0.17,0.0,15.05,69.0,31.3
09:05:24 00:02:35 UTC,400.0,0.0,13.18,0.1,0.0,21.97,69.0,31.3
09:05:24 00:02:46 UTC,439.0,0.0,8.2,0.07,26.0,13.67,69.0,31.3
09:05:24 00:02:56 UTC,463.0,0.0,7.37,0.05,75.0,12.28,69.0,31.3
09:05:24 00:03:07 UTC,472.0,0.0,8.2,0.04,113.0,13.67,69.0,31.3
09:05:24 00:03:17 UTC,486.0,0.0,7.37,0.03,165.0,12.28,69.0,31.3
09:05:24 00:03:28 UTC,487.0,0.0,11.52,0.03,180.0,19.2,69.0,31.3
09:05:24 00:03:38 UTC,462.0,0.0,7.37,0.02,174.0,12.28,68.0,31.4
09:05:24 00:03:49 UTC,475.0,0.0,7.37,0.02,163.0,12.28,68.0,31.4
09:05:24 00:04:00 UTC,468.0,0.0,7.37,0.02,157.0,12.28,68.0,31.4
09:05:24 00:04:10 UTC,545.0,0.0,9.03,0.01,215.0,15.05,68.0,31.5
09:05:24 00:04:21 UTC,572.0,0.0,7.37,0.01,294.0,12.28,68.0,31.5
09:05:24 00:04:31 UTC,555.0,0.0,9.03,0.01,370.0,15.05,68.0,31.5
09:05:24 00:04:42 UTC,531.0,0.0,8.2,0.01,380.0,13.67,68.0,31.5
09:05:24 00:04:52 UTC,588.0,0.0,7.37,0.01,382.0,12.28,68.0,31.5
09:05:24 00:05:03 UTC,564.0,0.0,7.37,0.01,340.0,12.28,68.0,31.6
09:05:24 00:05:13 UTC,533.0,0.0,9.03,0.01,295.0,15.05,67.0,31.6
09:05:24 00:05:24 UTC,588.0,0.0,7.37,0.01,345.0,12.28,67.0,31.6
09:05:24 00:05:34 UTC,595.0,0.0,7.37,0.01,436.0,12.28,67.0,31.7
09:05:24 00:05:45 UTC,549.0,0.0,7.37,0.01,360.0,12.28,67.0,31.7
09:05:24 00:05:56 UTC,520.0,0.0,7.37,0.01,254.0,12.28,67.0,31.7
09:05:24 00:06:06 UTC,531.0,0.0,7.37,0.01,245.0,12.28,67.0,31.7
09:05:24 00:06:17 UTC,530.0,0.0,8.2,0.01,250.0,13.67,67.0,31.7
09:05:24 00:06:27 UTC,521.0,0.0,7.37,0.0,249.0,12.28,67.0,31.7
09:05:24 00:06:38 UTC,589.0,0.0,8.2,0.0,343.0,13.67,67.0,31.7
09:05:24 00:06:48 UTC,542.0,0.0,7.37,0.0,329.0,12.28,67.0,31.7
09:05:24 00:06:59 UTC,522.0,0.0,7.37,0.0,251.0,12.28,67.0,31.7
09:05:24 00:07:09 UTC,556.0,0.0,7.37,0.0,245.0,12.28,67.0,31.7
09:05:24 00:07:20 UTC,533.0,0.0,10.69,0.0,250.0,17.82,67.0,31.7
09:05:24 00:07:31 UTC,552.0,0.0,7.37,0.0,301.0,12.28,67.0,31.7
09:05:24 00:07:41 UTC,508.0,0.0,7.37,0.0,225.0,12.28,67.0,31.7
09:05:24 00:07:52 UTC,488.0,0.0,7.37,0.0,198.0,12.28,67.0,31.7
09:05:24 00:08:02 UTC,531.0,0.0,14.84,0.0,208.0,24.74,67.0,31.7
09:05:24 00:08:13 UTC,554.0,0.0,9.03,0.0,249.0,15.05,67.0,31.7
09:05:24 00:08:23 UTC,578.0,0.0,7.37,0.0,322.0,12.28,67.0,31.7
09:05:24 00:08:34 UTC,572.0,0.0,9.03,0.0,377.0,15.05,67.0,31.7
09:05:24 00:08:44 UTC,610.0,0.0,7.37,0.0,439.0,12.28,67.0,31.7
09:05:24 00:08:55 UTC,599.0,0.0,8.2,0.0,389.0,13.67,67.0,31.7
09:05:24 00:09:05 UTC,564.0,0.0,7.37,0.0,340.0,12.28,67.0,31.7
09:05:24 00:09:16 UTC,541.0,0.0,7.37,0.0,253.0,12.28,67.0,31.8
09:05:24 00:09:27 UTC,553.0,0.0,7.37,0.0,271.0,12.28,67.0,31.8
09:05:24 00:09:37 UTC,558.0,0.0,7.37,0.0,276.0,12.28,67.0,31.8
09:05:24 00:09:48 UTC,558.0,0.0,7.37,0.0,320.0,12.28,66.0,31.8
09:05:24 00:09:58 UTC,558.0,0.0,7.37,0.0,293.0,12.28,66.0,31.8
09:05:24 00:10:09 UTC,574.0,0.0,7.37,0.0,324.0,12.28,66.0,31.8
09:05:24 00:10:19 UTC,587.0,0.0,8.2,0.0,344.0,13.67,66.0,31.8
09:05:24 00:10:30 UTC,562.0,0.0,8.2,0.0,332.0,13.67,66.0,31.8
09:05:24 00:10:40 UTC,585.0,0.0,7.37,0.0,298.0,12.28,66.0,31.8
09:05:24 00:10:51 UTC,559.0,0.0,8.2,0.0,289.0,13.67,66.0,31.8
09:05:24 00:11:01 UTC,596.0,0.0,7.37,0.0,321.0,12.28,66.0,31.8
09:05:24 00:11:12 UTC,553.0,0.0,7.37,0.0,294.0,12.28,66.0,31.8
09:05:24 00:11:23 UTC,570.0,0.0,7.37,0.0,281.0,12.28,66.0,31.8
09:05:24 00:11:33 UTC,587.0,0.0,7.37,0.0,315.0,12.28,66.0,31.8
09:05:24 00:11:44 UTC,592.0,0.0,9.03,0.0,329.0,15.05,67.0,31.7
09:05:24 00:11:54 UTC,598.0,0.0,8.2,0.0,381.0,13.67,67.0,31.7
09:05:24 00:12:05 UTC,543.0,0.0,9.03,0.0,294.0,15.05,67.0,31.7
09:05:24 00:12:15 UTC,524.0,0.0,8.2,0.0,238.0,13.67,67.0,31.7
09:05:24 00:12:26 UTC,551.0,0.0,7.37,0.0,217.0,12.28,67.0,31.7
09:05:24 00:12:36 UTC,529.0,0.0,9.03,0.0,207.0,15.05,67.0,31.7
09:05:24 00:12:47 UTC,549.0,0.0,7.37,0.0,211.0,12.28,67.0,31.7
09:05:24 00:12:57 UTC,523.0,0.0,7.37,0.0,232.0,12.28,67.0,31.7
09:05:24 00:13:08 UTC,579.0,0.0,7.37,0.0,281.0,12.28,67.0,31.7
09:05:24 00:13:19 UTC,585.0,0.0,7.37,0.0,316.0,12.28,67.0,31.7
09:05:24 00:13:29 UTC,589.0,0.0,10.69,0.0,347.0,17.82,67.0,31.7
09:05:24 00:13:40 UTC,566.0,0.0,7.37,0.0,320.0,12.28,67.0,31.7
09:05:24 00:13:50 UTC,607.0,0.0,9.03,0.0,349.0,15.05,67.0,31.7
09:05:24 00:14:01 UTC,596.0,0.0,7.37,0.0,389.0,12.28,67.0,31.7
09:05:24 00:14:11 UTC,578.0,0.0,7.37,0.0,294.0,12.28,67.0,31.7
09:05:24 00:14:22 UTC,580.0,0.0,7.37,0.0,339.0,12.28,67.0,31.7
09:05:24 00:14:32 UTC,609.0,0.0,7.37,0.0,339.0,12.28,67.0,31.7
09:05:24 00:14:43 UTC,555.0,0.0,7.37,0.0,333.0,12.28,67.0,31.7
09:05:24 00:14:54 UTC,546.0,0.0,7.37,0.0,245.0,12.28,67.0,31.7
09:05:24 00:15:04 UTC,543.0,0.0,7.37,0.0,246.0,12.28,67.0,31.7
09:05:24 00:15:15 UTC,531.0,0.0,7.37,0.0,208.0,12.28,67.0,31.7
09:05:24 00:15:25 UTC,513.0,0.0,8.2,0.0,168.0,13.67,67.0,31.7
09:05:24 00:15:36 UTC,526.0,0.0,23.14,0.0,177.0,38.57,67.0,31.7
09:05:24 00:15:46 UTC,517.0,0.0,7.37,0.0,183.0,12.28,67.0,31.7
09:05:24 00:15:57 UTC,528.0,0.0,7.37,0.0,179.0,12.28,67.0,31.7
09:05:24 00:16:07 UTC,534.0,0.0,7.37,0.0,189.0,12.28,67.0,31.7
09:05:24 00:16:18 UTC,549.0,0.0,11.52,0.0,215.0,19.2,67.0,31.6
09:05:24 00:16:28 UTC,533.0,0.0,7.37,0.0,201.0,12.28,67.0,31.6
09:05:24 00:16:39 UTC,493.0,0.0,7.37,0.0,154.0,12.28,67.0,31.6
09:05:24 00:16:50 UTC,483.0,0.0,7.37,0.0,116.0,12.28,67.0,31.6
09:05:24 00:17:00 UTC,518.0,0.0,7.37,0.0,136.0,12.28,67.0,31.6
09:05:24 00:17:11 UTC,527.0,0.0,9.86,0.0,198.0,16.43,67.0,31.6
09:05:24 00:17:21 UTC,561.0,0.0,9.03,0.0,225.0,15.05,67.0,31.6
09:05:24 00:17:32 UTC,570.0,0.0,9.86,0.0,240.0,16.43,67.0,31.5
09:05:24 00:17:42 UTC,586.0,0.0,7.37,0.0,336.0,12.28,67.0,31.5
09:05:24 00:17:53 UTC,585.0,0.0,7.37,0.0,308.0,12.28,67.0,31.5
09:05:24 00:18:03 UTC,576.0,0.0,8.2,0.0,302.0,13.67,67.0,31.6
09:05:24 00:18:14 UTC,604.0,0.0,7.37,0.0,330.0,12.28,67.0,31.6
09:05:24 00:18:24 UTC,543.0,0.0,7.37,0.0,263.0,12.28,67.0,31.6
09:05:24 00:18:35 UTC,566.0,0.0,20.65,0.0,251.0,34.42,67.0,31.6
09:05:24 00:18:46 UTC,539.0,0.0,7.37,0.0,218.0,12.28,67.0,31.6
09:05:24 00:18:56 UTC,536.0,0.0,7.37,0.0,190.0,12.28,67.0,31.6
09:05:24 00:19:07 UTC,536.0,0.0,7.37,0.0,197.0,12.28,67.0,31.6
09:05:24 00:19:17 UTC,543.0,0.0,9.03,0.0,193.0,15.05,67.0,31.6
09:05:24 00:19:28 UTC,535.0,0.0,8.2,0.0,208.0,13.67,67.0,31.6
09:05:24 00:19:38 UTC,543.0,0.0,8.2,0.0,213.0,13.67,67.0,31.6
09:05:24 00:19:49 UTC,518.0,0.0,9.86,0.0,173.0,16.43,67.0,31.6
09:05:24 00:19:59 UTC,512.0,0.0,7.37,0.0,132.0,12.28,67.0,31.6
09:05:24 00:20:10 UTC,541.0,0.0,9.86,0.0,186.0,16.43,67.0,31.6
09:05:24 00:20:21 UTC,538.0,0.0,8.2,0.0,206.0,13.67,67.0,31.5
09:05:24 00:20:31 UTC,531.0,0.0,7.37,0.0,193.0,12.28,67.0,31.5
09:05:24 00:20:42 UTC,520.0,0.0,16.5,0.0,195.0,27.5,67.0,31.5
09:05:24 00:20:52 UTC,539.0,0.0,7.37,0.0,188.0,12.28,67.0,31.5
09:05:24 00:21:03 UTC,530.0,0.0,8.2,0.0,189.0,13.67,67.0,31.5
09:05:24 00:21:13 UTC,518.0,0.0,7.37,0.0,200.0,12.28,67.0,31.5
09:05:24 00:21:24 UTC,521.0,0.0,7.37,0.0,182.0,12.28,67.0,31.5
09:05:24 00:21:34 UTC,511.0,0.0,7.37,0.0,152.0,12.28,67.0,31.5
09:05:24 00:21:45 UTC,529.0,0.0,8.2,0.0,172.0,13.67,67.0,31.5
09:05:24 00:21:55 UTC,546.0,0.0,7.37,0.0,186.0,12.28,67.0,31.5
09:05:24 00:22:06 UTC,566.0,0.0,8.2,0.0,222.0,13.67,67.0,31.5
09:05:24 00:22:17 UTC,534.0,0.0,8.2,0.0,231.0,13.67,67.0,31.5
09:05:24 00:22:27 UTC,533.0,0.0,8.2,0.0,207.0,13.67,67.0,31.5
09:05:24 00:22:38 UTC,530.0,0.0,16.5,0.0,196.0,27.5,67.0,31.5
09:05:24 00:22:48 UTC,541.0,0.0,7.37,0.0,201.0,12.28,67.0,31.5
09:05:24 00:22:59 UTC,555.0,0.0,12.35,0.0,199.0,20.59,67.0,31.5
09:05:24 00:23:09 UTC,530.0,0.0,7.37,0.0,217.0,12.28,67.0,31.5
09:05:24 00:23:20 UTC,563.0,0.0,7.37,0.0,222.0,12.28,67.0,31.5
09:05:24 00:23:30 UTC,506.0,0.0,7.37,0.0,194.0,12.28,67.0,31.5
09:05:24 00:23:41 UTC,551.0,0.0,9.03,0.0,182.0,15.05,67.0,31.5
09:05:24 00:23:51 UTC,568.0,0.0,8.2,0.0,230.0,13.67,67.0,31.5
09:05:24 00:24:02 UTC,572.0,0.0,7.37,0.0,266.0,12.28,67.0,31.5
09:05:24 00:24:13 UTC,533.0,0.0,7.37,0.0,252.0,12.28,67.0,31.6
09:05:24 00:24:23 UTC,592.0,0.0,7.37,0.0,268.0,12.28,67.0,31.6
09:05:24 00:24:34 UTC,561.0,0.0,8.2,0.0,252.0,13.67,67.0,31.6
09:05:24 00:24:44 UTC,546.0,0.0,6.54,0.0,242.0,10.9,67.0,31.6
09:05:24 00:24:55 UTC,493.0,0.0,9.03,0.0,170.0,15.05,67.0,31.6
09:05:24 00:25:05 UTC,506.0,0.0,9.03,0.0,135.0,15.05,67.0,31.6
09:05:24 00:25:16 UTC,511.0,0.0,8.2,0.0,145.0,13.67,67.0,31.6
09:05:24 00:25:26 UTC,512.0,0.0,7.37,0.0,151.0,12.28,67.0,31.6
09:05:24 00:25:37 UTC,469.0,0.0,7.37,0.0,105.0,12.28,67.0,31.6
09:05:24 00:25:47 UTC,534.0,0.0,7.37,0.0,137.0,12.28,67.0,31.6
09:05:24 00:25:58 UTC,551.0,0.0,7.37,0.0,194.0,12.28,67.0,31.6
09:05:24 00:26:09 UTC,532.0,0.0,7.37,0.0,193.0,12.28,67.0,31.6
09:05:24 00:26:19 UTC,499.0,0.0,7.37,0.0,148.0,12.28,67.0,31.5
09:05:24 00:26:30 UTC,523.0,0.0,7.37,0.0,152.0,12.28,67.0,31.5
09:05:24 00:26:40 UTC,526.0,0.0,7.37,0.0,153.0,12.28,67.0,31.5
09:05:24 00:26:51 UTC,532.0,0.0,7.37,0.0,156.0,12.28,67.0,31.5
09:05:24 00:27:01 UTC,513.0,0.0,7.37,0.0,156.0,12.28,67.0,31.5
09:05:24 00:27:12 UTC,531.0,0.0,7.37,0.0,156.0,12.28,67.0,31.5
09:05:24 00:27:22 UTC,528.0,0.0,7.37,0.0,169.0,12.28,68.0,31.5
09:05:24 00:27:33 UTC,557.0,0.0,7.37,0.0,202.0,12.28,68.0,31.5
09:05:24 00:27:44 UTC,517.0,0.0,8.2,0.0,170.0,13.67,68.0,31.5
09:05:24 00:27:54 UTC,521.0,0.0,9.86,0.0,186.0,16.43,68.0,31.5
09:05:24 00:28:05 UTC,563.0,0.0,7.37,0.0,210.0,12.28,68.0,31.5
09:05:24 00:28:15 UTC,566.0,0.0,7.37,0.0,243.0,12.28,68.0,31.5
09:05:24 00:28:26 UTC,557.0,0.0,7.37,0.0,243.0,12.28,68.0,31.5
09:05:24 00:28:36 UTC,527.0,0.0,7.37,0.0,194.0,12.28,68.0,31.5
09:05:24 00:28:47 UTC,536.0,0.0,7.37,0.0,175.0,12.28,68.0,31.5
09:05:24 00:28:57 UTC,543.0,0.0,8.2,0.0,184.0,13.67,68.0,31.5
09:05:24 00:29:08 UTC,551.0,0.0,18.99,0.0,196.0,31.65,68.0,31.4
09:05:24 00:29:18 UTC,512.0,0.0,7.37,0.0,171.0,12.28,68.0,31.5
09:05:24 00:29:29 UTC,466.0,0.0,10.69,0.0,98.0,17.82,68.0,31.4
09:05:24 00:29:40 UTC,477.0,0.0,7.37,0.0,106.0,12.28,68.0,31.4
09:05:24 00:29:50 UTC,527.0,0.0,7.37,0.0,132.0,12.28,68.0,31.4
09:05:24 00:30:01 UTC,510.0,0.0,9.86,0.0,135.0,16.43,68.0,31.4
09:05:24 00:30:11 UTC,470.0,0.0,7.37,0.0,89.0,12.28,68.0,31.4
09:05:24 00:30:22 UTC,485.0,0.0,11.52,0.0,62.0,19.2,68.0,31.4
09:05:24 00:30:32 UTC,553.0,0.0,9.86,0.0,137.0,16.43,68.0,31.4
09:05:24 00:30:43 UTC,524.0,0.0,8.2,0.0,174.0,13.67,68.0,31.4
09:05:24 00:30:53 UTC,517.0,0.0,7.37,0.0,175.0,12.28,68.0,31.4
09:05:24 00:31:04 UTC,533.0,0.0,7.37,0.0,170.0,12.28,68.0,31.4
09:05:24 00:31:14 UTC,472.0,0.0,7.37,0.0,126.0,12.28,68.0,31.4
09:05:24 00:31:25 UTC,475.0,0.0,7.37,0.0,89.0,12.28,68.0,31.4
09:05:24 00:31:36 UTC,503.0,0.0,7.37,0.0,111.0,12.28,68.0,31.4
09:05:24 00:31:46 UTC,504.0,0.0,7.37,0.0,132.0,12.28,68.0,31.4
09:05:24 00:31:57 UTC,495.0,0.0,7.37,0.0,114.0,12.28,68.0,31.4
09:05:24 00:32:07 UTC,513.0,0.0,9.86,0.0,115.0,16.43,68.0,31.4
09:05:24 00:32:18 UTC,543.0,0.0,7.37,0.0,187.0,12.28,68.0,31.4
09:05:24 00:32:28 UTC,530.0,0.0,7.37,0.0,190.0,12.28,68.0,31.4
09:05:24 00:32:39 UTC,552.0,0.0,7.37,0.0,205.0,12.28,68.0,31.4
09:05:24 00:32:49 UTC,556.0,0.0,7.37,0.0,222.0,12.28,68.0,31.4
09:05:24 00:33:00 UTC,537.0,0.0,7.37,0.0,209.0,12.28,68.0,31.4
09:05:24 00:33:10 UTC,531.0,0.0,7.37,0.0,192.0,12.28,68.0,31.4
09:05:24 00:33:21 UTC,507.0,0.0,7.37,0.0,160.0,12.28,68.0,31.4
09:05:24 00:33:32 UTC,470.0,0.0,7.37,0.0,109.0,12.28,68.0,31.4
09:05:24 00:33:42 UTC,432.0,0.0,8.2,0.0,42.0,13.67,68.0,31.4
09:05:24 00:33:53 UTC,490.0,0.0,7.37,0.0,61.0,12.28,68.0,31.4
09:05:24 00:34:03 UTC,462.0,0.0,7.37,0.0,36.0,12.28,68.0,31.4
09:05:24 00:34:14 UTC,462.0,0.0,9.03,0.0,26.0,15.05,68.0,31.4
09:05:24 00:34:24 UTC,455.0,0.0,7.37,0.0,24.0,12.28,68.0,31.4
09:05:24 00:34:35 UTC,508.0,0.0,7.37,0.0,77.0,12.28,68.0,31.4
09:05:24 00:34:45 UTC,467.0,0.0,11.52,0.0,99.0,19.2,68.0,31.4
09:05:24 00:34:56 UTC,462.0,0.0,7.37,0.0,73.0,12.28,68.0,31.4
09:05:24 00:35:07 UTC,512.0,0.0,7.37,0.0,120.0,12.28,68.0,31.4
09:05:24 00:35:17 UTC,525.0,0.0,7.37,0.0,148.0,12.28,68.0,31.4
09:05:24 00:35:28 UTC,512.0,0.0,8.2,0.0,156.0,13.67,68.0,31.4
09:05:24 00:35:38 UTC,539.0,0.0,7.37,0.0,164.0,12.28,68.0,31.4
09:05:24 00:35:49 UTC,492.0,0.0,7.37,0.0,144.0,12.28,68.0,31.4
09:05:24 00:35:59 UTC,514.0,0.0,8.2,0.0,131.0,13.67,68.0,31.4
09:05:24 00:36:10 UTC,466.0,0.0,7.37,0.0,79.0,12.28,68.0,31.4
09:05:24 00:36:20 UTC,505.0,0.0,7.37,0.0,106.0,12.28,68.0,31.4
09:05:24 00:36:31 UTC,489.0,0.0,7.37,0.0,120.0,12.28,68.0,31.4
09:05:24 00:36:41 UTC,473.0,0.0,7.37,0.0,94.0,12.28,68.0,31.4
09:05:24 00:36:52 UTC,421.0,0.0,8.2,0.0,20.0,13.67,68.0,31.4
09:05:24 00:37:03 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:37:13 UTC,446.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:37:24 UTC,476.0,0.0,7.37,0.0,9.0,12.28,68.0,31.4
09:05:24 00:37:34 UTC,508.0,0.0,12.35,0.0,85.0,20.59,68.0,31.3
09:05:24 00:37:45 UTC,550.0,0.0,8.2,0.0,158.0,13.67,68.0,31.3
09:05:24 00:37:55 UTC,522.0,0.0,8.2,0.0,158.0,13.67,68.0,31.3
09:05:24 00:38:06 UTC,429.0,0.0,7.37,0.0,73.0,12.28,68.0,31.3
09:05:24 00:38:16 UTC,400.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:38:27 UTC,436.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:38:37 UTC,469.0,0.0,7.37,0.0,11.0,12.28,68.0,31.3
09:05:24 00:38:48 UTC,453.0,0.0,8.2,0.0,9.0,13.67,68.0,31.3
09:05:24 00:38:59 UTC,416.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:39:09 UTC,465.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:39:20 UTC,491.0,0.0,7.37,0.0,43.0,12.28,68.0,31.3
09:05:24 00:39:30 UTC,456.0,0.0,9.86,0.0,57.0,16.43,68.0,31.3
09:05:24 00:39:41 UTC,469.0,0.0,7.37,0.0,57.0,12.28,68.0,31.3
09:05:24 00:39:51 UTC,438.0,0.0,7.37,0.0,37.0,12.28,68.0,31.3
09:05:24 00:40:02 UTC,440.0,0.0,7.37,0.0,14.0,12.28,68.0,31.3
09:05:24 00:40:12 UTC,480.0,0.0,7.37,0.0,56.0,12.28,68.0,31.3
09:05:24 00:40:23 UTC,473.0,0.0,7.37,0.0,64.0,12.28,68.0,31.3
09:05:24 00:40:34 UTC,425.0,0.0,8.2,0.0,0.0,13.67,68.0,31.3
09:05:24 00:40:44 UTC,418.0,0.0,8.2,0.0,0.0,13.67,68.0,31.3
09:05:24 00:40:55 UTC,436.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:41:05 UTC,461.0,0.0,7.37,0.0,48.0,12.28,68.0,31.4
09:05:24 00:41:16 UTC,494.0,0.0,7.37,0.0,80.0,12.28,68.0,31.4
09:05:24 00:41:26 UTC,453.0,0.0,7.37,0.0,76.0,12.28,68.0,31.4
09:05:24 00:41:37 UTC,424.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:41:47 UTC,417.0,0.0,8.2,0.0,0.0,13.67,68.0,31.4
09:05:24 00:41:58 UTC,421.0,0.0,21.48,0.0,0.0,35.8,68.0,31.4
09:05:24 00:42:08 UTC,416.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:42:19 UTC,426.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:42:30 UTC,400.0,0.0,15.67,0.0,0.0,26.12,68.0,31.4
09:05:24 00:42:40 UTC,409.0,0.0,7.37,0.0,0.0,12.28,68.0,31.4
09:05:24 00:42:51 UTC,415.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:43:01 UTC,448.0,0.0,7.37,0.0,0.0,12.28,68.0,31.3
09:05:24 00:43:12 UTC,453.0,0.0,7.37,0.0,33.0,12.28,68.0,31.3
09:05:24 00:43:22 UTC,457.0,0.0,7.37,0.0,37.0,12.28,68.0,31.3
09:05:24 00:43:33 UTC,444.0,0.0,7.37,0.0,48.0,12.28,68.0,31.3
09:05:24 00:43:43 UTC,477.0,0.0,8.2,0.0,54.0,13.67,68.0,31.3
09:05:24 00:43:54 UTC,499.0,0.0,7.37,0.0,93.0,12.28,68.0,31.3
09:05:24 00:44:04 UTC,496.0,0.0,7.37,0.0,141.0,12.28,68.0,31.3
09:05:24 00:44:15 UTC,514.0,0.0,7.37,0.0,153.0,12.28,68.0,31.3
09:05:24 00:44:26 UTC,480.0,0.0,10.69,0.0,118.0,17.82,68.0,31.3
09:05:24 00:44:36 UTC,530.0,0.0,7.37,0.0,154.0,12.28,68.0,31.3
09:05:24 00:44:47 UTC,511.0,0.0,15.67,0.0,152.0,26.12,68.0,31.4
09:05:24 00:44:57 UTC,493.0,0.0,7.37,0.0,163.0,12.28,68.0,31.4
09:05:24 00:45:08 UTC,494.0,0.0,7.37,0.0,142.0,12.28,68.0,31.4
09:05:24 00:45:18 UTC,500.0,0.0,9.86,0.0,156.0,16.43,68.0,31.4
09:05:24 00:45:29 UTC,498.0,0.0,8.2,0.0,159.0,13.67,68.0,31.4
09:05:24 00:45:39 UTC,458.0,0.0,16.5,0.0,98.0,27.5,68.0,31.4
09:05:24 00:45:50 UTC,466.0,0.0,7.37,0.0,89.0,12.28,68.0,31.4
09:05:24 00:46:00 UTC,428.0,0.0,6.54,0.0,38.0,10.9,68.0,31.4
09:05:24 00:46:11 UTC,483.0,0.0,13.18,0.0,49.0,21.97,68.0,31.4
09:05:24 00:46:22 UTC,434.0,0.0,12.35,0.0,42.0,20.59,68.0,31.4
09:05:24 00:46:32 UTC,438.0,0.0,7.37,0.0,17.0,12.28,68.0,31.4
09:05:24 00:46:43 UTC,460.0,0.0,7.37,0.0,21.0,12.28,68.0,31.4
09:05:24 00:46:53 UTC,482.0,0.0,7.37,0.0,68.0,12.28,67.0,31.4
09:05:24 00:47:04 UTC,485.0,0.0,7.37,0.0,106.0,12.28,67.0,31.4
09:05:24 00:47:14 UTC,485.0,0.0,7.37,0.0,104.0,12.28,67.0,31.4
09:05:24 00:47:25 UTC,478.0,0.0,7.37,0.0,93.0,12.28,67.0,31.4
09:05:24 00:47:35 UTC,504.0,0.0,9.86,0.0,103.0,16.43,67.0,31.4
09:05:24 00:47:46 UTC,505.0,0.0,8.2,0.0,130.0,13.67,67.0,31.4
09:05:24 00:47:57 UTC,443.0,0.0,9.03,0.0,107.0,15.05,67.0,31.4
09:05:24 00:48:07 UTC,433.0,0.0,8.2,0.0,37.0,13.67,67.0,31.4
09:05:24 00:48:18 UTC,435.0,0.0,7.37,0.0,4.0,12.28,67.0,31.4
09:05:24 00:48:28 UTC,469.0,0.0,6.54,0.0,49.0,10.9,67.0,31.4
09:05:24 00:48:39 UTC,462.0,0.0,7.37,0.0,68.0,12.28,68.0,31.4
09:05:24 00:48:49 UTC,455.0,0.0,8.2,0.0,78.0,13.67,68.0,31.4
09:05:24 00:49:00 UTC,450.0,0.0,15.67,0.0,51.0,26.12,68.0,31.4
09:05:24 00:49:10 UTC,400.0,0.0,9.03,0.0,0.0,15.05,68.0,31.4
